District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
7.0,6255,2.0,8800000.0,58.0,34.0,11.0,18.911425664,15.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0
7.0,6256,3.0,8800000.0,79.7,46.0,10.2,22.7189023131,15.0,0.0,0.0,1.0,1.0,10.0,17.0,0.0
7.0,6257,2.0,8800000.0,56.0,31.0,11.0,16.2161514517,10.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0
7.0,6258,1.0,8800000.0,39.0,20.0,8.5,9.72198280544,8.0,1.0,0.0,1.0,1.0,9.0,17.0,0.0
7.0,6259,3.0,8800000.0,86.0,47.5,13.0,20.065165049,nan,nan,0.0,0.0,1.0,7.0,17.0,1.0
7.0,6260,2.0,8827466.0,56.6,28.9,11.2,15.0106101411,10.0,0.0,1.0,0.0,1.0,5.0,23.0,1.0
7.0,6261,2.0,8875780.0,58.8,34.6,8.8,15.2339273978,7.0,0.0,0.0,0.0,1.0,17.0,23.0,0.0
7.0,6262,2.0,8875780.0,58.8,34.6,8.4,15.2339273978,20.0,0.0,0.0,0.0,1.0,18.0,23.0,1.0
7.0,6263,1.0,8897561.0,46.0,25.0,nan,15.4633776719,10.0,0.0,1.0,0.0,1.0,6.0,7.0,1.0
7.0,6264,1.0,8900000.0,54.0,25.0,15.0,19.2611135349,5.0,0.0,1.0,0.0,1.0,14.0,24.0,0.0
7.0,6265,3.0,8900000.0,60.0,44.0,6.0,11.5507691259,10.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0
7.0,6266,1.0,8900000.0,38.0,19.0,8.0,10.7061408595,28.0,1.0,0.0,0.0,1.0,6.0,17.0,0.0
7.0,6267,1.0,8900000.0,30.1,19.0,5.0,5.59968983662,12.0,1.0,0.0,1.0,0.0,6.0,12.0,0.0
7.0,6268,1.0,8900000.0,30.1,19.0,5.0,5.59968983662,9.0,1.0,0.0,1.0,0.0,6.0,12.0,0.0
7.0,6269,2.0,8900000.0,48.0,31.0,8.0,8.7660605336,20.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7.0,6270,2.0,8900000.0,66.2,39.0,11.3,13.7018621092,nan,nan,1.0,0.0,1.0,14.0,19.0,0.0
7.0,6271,2.0,8916160.0,59.8,29.7,10.8,15.2339273978,20.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0
7.0,6272,4.0,45000000.0,145.0,78.0,25.0,7.65108853508,23.0,1.0,1.0,0.0,1.0,4.0,32.0,0.0
7.0,6273,1.0,13300000.0,46.0,18.0,14.0,10.8122337299,10.0,0.0,1.0,0.0,1.0,3.0,18.0,0.0
7.0,6274,nan,82182620.0,164.0,102.4,22.2,15.0035877851,1.0,0.0,1.0,1.0,0.0,21.0,22.0,0.0
7.0,6275,3.0,8916420.0,85.9,49.4,12.9,20.065165049,30.0,0.0,1.0,0.0,1.0,10.0,11.0,1.0
7.0,6276,1.0,8950000.0,55.0,23.0,21.0,18.0887154227,5.0,0.0,0.0,0.0,1.0,10.0,17.0,0.0
7.0,6277,1.0,8990000.0,54.0,25.0,11.0,16.1249430667,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
7.0,6278,2.0,9000000.0,47.3,31.6,9.0,7.86141480407,15.0,1.0,0.0,1.0,1.0,4.0,12.0,0.0
7.0,6279,2.0,9000000.0,50.0,30.0,7.0,14.5794994691,16.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
7.0,6280,3.0,9000000.0,75.0,46.0,10.0,18.5022704754,nan,nan,0.0,1.0,1.0,6.0,17.0,0.0
7.0,6281,2.0,9000000.0,45.0,39.0,nan,12.9607578137,17.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0
7.0,6282,1.0,9000000.0,39.0,19.0,7.0,13.4012337923,10.0,0.0,1.0,1.0,1.0,3.0,15.0,0.0
7.0,6283,2.0,9000000.0,44.0,32.0,6.0,7.5817094463,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
7.0,6284,3.0,9000000.0,65.0,40.0,8.4,22.0744877742,10.0,0.0,0.0,0.0,1.0,3.0,14.0,0.0
7.0,6285,2.0,9000000.0,60.3,33.3,12.1,13.5182069952,nan,nan,0.0,0.0,0.0,1.0,17.0,0.0
7.0,6286,1.0,9007000.0,53.5,21.8,13.2,19.1544352516,10.0,0.0,1.0,0.0,1.0,14.0,24.0,1.0
7.0,6287,1.0,9007000.0,53.5,21.8,13.2,19.1544352516,5.0,0.0,1.0,0.0,1.0,12.0,24.0,1.0
7.0,6288,2.0,9015000.0,60.1,29.9,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,2.0,24.0,1.0
7.0,6289,2.0,9020310.0,59.5,30.4,10.5,15.0106101411,10.0,0.0,1.0,0.0,1.0,3.0,23.0,1.0
7.0,6290,2.0,9050000.0,54.0,31.0,8.0,16.0650590432,20.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0
7.0,6291,1.0,9051000.0,43.1,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,15.0,nan,1.0
7.0,6292,3.0,9056480.0,85.6,62.0,5.7,17.8947680131,10.0,0.0,0.0,0.0,1.0,5.0,25.0,1.0
7.0,6293,1.0,9056674.0,53.5,21.8,13.2,19.2611135349,7.0,0.0,1.0,0.0,1.0,14.0,24.0,0.0
7.0,6294,1.0,9057000.0,53.5,21.8,13.2,19.0590053948,5.0,0.0,1.0,0.0,1.0,14.0,24.0,1.0
7.0,6295,2.0,9089730.0,59.4,29.8,10.8,15.199890472,nan,nan,0.0,0.0,1.0,4.0,24.0,0.0
7.0,6296,2.0,9099480.0,58.3,31.7,11.1,15.0106101411,10.0,0.0,1.0,0.0,1.0,5.0,23.0,1.0
7.0,6297,2.0,9100000.0,37.0,22.0,7.0,9.89782158847,20.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
7.0,6298,3.0,9100000.0,64.0,46.0,8.0,16.5772423272,nan,nan,0.0,0.0,1.0,12.0,16.0,0.0
7.0,6299,2.0,9135200.0,60.1,29.8,10.8,15.2339273978,nan,nan,0.0,0.0,1.0,2.0,24.0,0.0
7.0,6300,1.0,14570000.0,46.0,18.7,12.6,10.6185986205,22.0,1.0,1.0,0.0,1.0,12.0,18.0,0.0
7.0,6301,nan,284478300.0,240.0,150.0,15.0,11.2141793264,5.0,0.0,1.0,1.0,1.0,6.0,8.0,0.0
7.0,6302,4.0,86000000.0,195.0,103.0,20.0,9.56494728618,25.0,1.0,1.0,1.0,1.0,12.0,39.0,0.0
7.0,6303,3.0,9190960.0,87.7,46.4,8.0,17.8947680131,10.0,0.0,0.0,0.0,1.0,13.0,25.0,1.0
7.0,6304,1.0,9200000.0,40.0,19.0,8.0,11.1219210671,2.0,1.0,0.0,0.0,1.0,16.0,17.0,0.0
7.0,6305,3.0,9200000.0,76.0,45.3,10.1,19.3608741083,nan,nan,0.0,1.0,1.0,11.0,17.0,0.0
7.0,6306,3.0,9200000.0,78.0,45.0,10.0,22.1070460217,20.0,0.0,0.0,0.0,1.0,17.0,22.0,0.0
7.0,6307,3.0,9200000.0,79.0,44.0,13.0,18.4731680759,nan,nan,0.0,0.0,1.0,10.0,14.0,0.0
7.0,6308,3.0,9200000.0,57.0,43.0,nan,11.2623774052,10.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0
7.0,6309,2.0,9200000.0,53.2,32.0,9.0,11.9893113371,nan,nan,0.0,0.0,1.0,9.0,16.0,0.0
7.0,6310,3.0,9200000.0,76.0,76.0,nan,22.5514322992,nan,nan,1.0,0.0,1.0,14.0,17.0,0.0
7.0,6311,1.0,9200000.0,54.6,21.8,13.2,19.1544352516,5.0,0.0,1.0,0.0,1.0,18.0,24.0,1.0
7.0,6312,1.0,9200000.0,43.0,18.0,9.0,14.6550461326,19.0,1.0,0.0,1.0,1.0,14.0,25.0,0.0
7.0,6313,3.0,9226840.0,86.8,62.0,7.3,17.8947680131,10.0,0.0,0.0,0.0,1.0,7.0,25.0,1.0
7.0,6314,1.0,9250000.0,40.0,20.0,8.0,10.8084043647,20.0,1.0,0.0,1.0,1.0,4.0,17.0,0.0
7.0,6315,1.0,9250000.0,38.0,19.0,8.0,9.91904809869,5.0,1.0,0.0,1.0,0.0,2.0,17.0,0.0
7.0,6316,3.0,9250000.0,76.0,44.0,10.0,21.1026924256,nan,nan,0.0,1.0,1.0,9.0,22.0,0.0
7.0,6317,2.0,9250000.0,63.0,33.0,12.0,13.5182069952,46.0,1.0,0.0,0.0,1.0,4.0,17.0,0.0
7.0,6318,1.0,9251000.0,54.6,21.8,13.2,19.0590053948,5.0,0.0,1.0,0.0,1.0,18.0,24.0,1.0
7.0,6319,2.0,9256800.0,60.9,nan,nan,15.2497325792,4.0,0.0,0.0,0.0,0.0,2.0,24.0,1.0
7.0,6320,2.0,9300000.0,50.0,35.0,10.0,14.6819128621,16.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0
7.0,6321,2.0,9300000.0,50.0,35.0,10.0,14.6819128621,4.0,0.0,0.0,1.0,1.0,3.0,12.0,0.0
7.0,6322,3.0,9300000.0,75.0,46.0,10.0,21.4274451835,10.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0
7.0,6323,1.0,9300000.0,54.9,21.8,13.2,19.0590053948,5.0,0.0,1.0,0.0,1.0,16.0,24.0,1.0
7.0,6324,1.0,9302365.0,54.9,21.8,13.2,19.2611135349,7.0,0.0,1.0,0.0,1.0,16.0,24.0,0.0
7.0,6325,1.0,9320000.0,46.6,18.8,13.1,9.67480544595,11.0,1.0,1.0,0.0,1.0,4.0,22.0,1.0
7.0,6326,1.0,9340000.0,45.0,17.3,11.7,12.8204485871,14.0,1.0,1.0,0.0,1.0,6.0,24.0,1.0
7.0,6327,2.0,9340000.0,66.0,39.0,12.0,13.6017605358,10.0,0.0,0.0,0.0,1.0,7.0,17.0,0.0
7.0,6328,5.0,77000000.0,153.0,100.0,19.0,15.2292429609,7.0,1.0,1.0,1.0,0.0,3.0,37.0,0.0
7.0,6329,5.0,87872186.0,190.0,100.0,nan,9.89139748575,4.0,0.0,1.0,0.0,0.0,12.0,22.0,0.0
7.0,6330,2.0,7800000.0,39.0,27.0,6.0,9.44675245822,5.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0
7.0,6331,3.0,9350000.0,56.0,37.0,6.2,10.6078970979,7.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0
7.0,6332,3.0,9350000.0,76.4,44.0,10.4,20.9695456848,nan,nan,0.0,1.0,1.0,16.0,22.0,0.0
7.0,6333,1.0,9360000.0,36.0,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,27.0,nan,1.0
7.0,6334,2.0,9372464.0,58.3,31.7,11.1,15.0106101411,10.0,0.0,1.0,0.0,1.0,5.0,23.0,1.0
7.0,6335,1.0,9386000.0,36.1,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,26.0,nan,1.0
7.0,6336,2.0,9390000.0,40.0,24.0,6.0,6.45629463757,11.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0
7.0,6337,3.0,9400000.0,75.0,46.0,10.0,18.4619088395,10.0,0.0,0.0,1.0,1.0,18.0,22.0,0.0
7.0,6338,3.0,9400000.0,73.0,43.3,10.0,17.5026785609,nan,nan,0.0,0.0,1.0,14.0,23.0,0.0
7.0,6339,3.0,9400000.0,78.0,47.0,10.0,22.7189023131,10.0,0.0,0.0,0.0,1.0,12.0,17.0,0.0
7.0,6340,2.0,9416250.0,60.8,29.9,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,7.0,23.0,1.0
7.0,6341,3.0,9423750.0,87.5,62.0,7.3,17.8947680131,10.0,0.0,0.0,0.0,1.0,11.0,25.0,1.0
7.0,6342,2.0,9431750.0,60.9,29.9,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,3.0,23.0,1.0
7.0,6343,1.0,9440055.0,54.9,nan,nan,19.1704938876,5.0,0.0,1.0,0.0,0.0,16.0,24.0,1.0
7.0,6344,2.0,9445800.0,60.6,32.3,10.6,15.0106101411,10.0,0.0,1.0,0.0,1.0,8.0,10.0,1.0
7.0,6345,2.0,9450000.0,57.0,32.0,14.0,15.534470599,13.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
7.0,6346,3.0,9450000.0,57.0,38.0,7.0,15.534470599,13.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
7.0,6347,2.0,9452055.0,62.1,32.4,12.7,15.0106101411,10.0,0.0,1.0,0.0,1.0,2.0,23.0,1.0
7.0,6348,2.0,9469200.0,60.7,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,5.0,24.0,1.0
7.0,6349,2.0,9469600.0,62.3,29.8,10.8,15.2339273978,20.0,0.0,0.0,0.0,1.0,2.0,24.0,1.0
7.0,6350,2.0,9476208.0,61.2,31.0,11.0,15.199890472,5.0,0.0,0.0,0.0,1.0,20.0,24.0,0.0
7.0,6351,2.0,9480000.0,60.0,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,11.0,24.0,1.0
7.0,6352,2.0,9480000.0,60.0,nan,nan,15.2497325792,4.0,0.0,0.0,0.0,0.0,11.0,24.0,1.0
7.0,6353,2.0,9480000.0,60.0,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,10.0,24.0,1.0
7.0,6354,2.0,9490000.0,40.0,23.0,7.0,11.8006050283,13.0,1.0,0.0,1.0,0.0,5.0,19.0,0.0
7.0,6355,3.0,9500000.0,76.0,47.0,10.2,22.7189023131,nan,nan,0.0,1.0,1.0,16.0,17.0,0.0
7.0,6356,4.0,75860880.0,244.7,195.0,nan,13.341630224,5.0,0.0,1.0,1.0,1.0,18.0,25.0,0.0
7.0,6357,3.0,34900000.0,98.0,60.0,15.0,9.89139748575,19.0,1.0,1.0,0.0,1.0,8.0,22.0,0.0
7.0,6358,3.0,45000000.0,155.0,90.0,12.0,11.9489597256,15.0,1.0,1.0,1.0,1.0,23.0,30.0,0.0
7.0,6359,1.0,9500000.0,47.0,19.0,12.0,12.9335837472,5.0,0.0,0.0,0.0,1.0,5.0,24.0,0.0
7.0,6360,2.0,9500000.0,54.0,32.0,9.0,14.4836262469,14.0,1.0,0.0,1.0,1.0,14.0,16.0,0.0
7.0,6361,2.0,9500000.0,64.8,36.0,11.0,22.9624300239,nan,nan,0.0,0.0,1.0,2.0,17.0,0.0
7.0,6362,1.0,9500000.0,55.0,23.0,21.0,18.4671571168,5.0,0.0,0.0,0.0,1.0,17.0,23.0,0.0
7.0,6363,1.0,9500000.0,40.0,19.0,9.0,16.2883367593,5.0,1.0,0.0,0.0,1.0,10.0,17.0,0.0
7.0,6364,2.0,9500000.0,59.0,34.0,14.0,17.267537393,nan,nan,0.0,1.0,1.0,11.0,16.0,0.0
7.0,6365,2.0,9500000.0,60.6,34.0,13.5,19.6036294301,10.0,0.0,0.0,0.0,1.0,17.0,18.0,0.0
7.0,6366,2.0,9500000.0,63.4,33.5,12.0,13.5182069952,nan,nan,0.0,0.0,1.0,3.0,17.0,0.0
7.0,6367,3.0,9503400.0,94.0,56.2,10.6,17.8947680131,10.0,0.0,0.0,0.0,1.0,2.0,25.0,1.0
7.0,6368,1.0,9550000.0,40.0,20.0,8.5,16.4771599993,8.0,1.0,0.0,0.0,1.0,16.0,17.0,0.0
7.0,6369,1.0,9550000.0,38.0,19.1,8.5,11.2017509749,20.0,1.0,0.0,0.0,1.0,12.0,17.0,0.0
7.0,6370,2.0,9574800.0,60.6,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,12.0,24.0,1.0
7.0,6371,2.0,9590600.0,60.7,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,13.0,24.0,1.0
7.0,6372,2.0,9600000.0,50.0,31.0,8.5,16.2199287782,12.0,1.0,0.0,1.0,0.0,2.0,17.0,0.0
7.0,6373,2.0,9642283.0,63.0,32.6,11.9,15.0106101411,10.0,0.0,1.0,0.0,1.0,2.0,23.0,1.0
7.0,6374,3.0,9650000.0,62.0,42.0,7.0,13.7662822506,13.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0
7.0,6375,1.0,9652500.0,49.5,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,6.0,nan,1.0
7.0,6376,2.0,9669600.0,61.2,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,22.0,24.0,1.0
7.0,6377,1.0,9672000.0,40.3,nan,11.2,12.688031352,10.0,0.0,0.0,0.0,1.0,21.0,22.0,1.0
7.0,6378,2.0,9685400.0,61.3,nan,nan,15.2497325792,4.0,0.0,0.0,0.0,0.0,18.0,24.0,1.0
7.0,6379,3.0,9700000.0,67.0,46.0,7.0,21.393844772,10.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
7.0,6380,2.0,9700000.0,60.3,33.3,12.1,13.6375692441,15.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0
7.0,6381,4.0,9700000.0,64.0,47.0,6.0,12.8720114072,nan,nan,0.0,0.0,1.0,2.0,9.0,0.0
7.0,6382,1.0,9700000.0,46.2,20.0,11.5,10.7447608639,nan,nan,1.0,0.0,1.0,17.0,25.0,0.0
7.0,6383,1.0,9700000.0,60.0,40.0,13.7,19.2611135349,nan,nan,1.0,0.0,1.0,5.0,23.0,0.0
7.0,6384,2.0,9950000.0,52.0,32.0,9.0,16.2319845162,4.0,1.0,0.0,1.0,1.0,4.0,17.0,0.0
7.0,6385,2.0,7600000.0,51.0,30.0,10.0,17.179677178,nan,nan,0.0,0.0,1.0,7.0,14.0,0.0
7.0,6386,4.0,80000000.0,170.0,141.0,29.0,12.7393661647,9.0,1.0,1.0,1.0,1.0,4.0,22.0,0.0
7.0,6387,2.0,9700000.0,55.1,31.9,10.0,10.6618771471,nan,nan,0.0,1.0,1.0,8.0,16.0,0.0
7.0,6388,2.0,9700000.0,63.0,38.0,13.0,18.911425664,nan,nan,0.0,1.0,1.0,12.0,17.0,0.0
7.0,6389,2.0,9701200.0,61.4,nan,nan,15.2497325792,4.0,0.0,0.0,0.0,0.0,18.0,24.0,1.0
7.0,6390,2.0,9701200.0,61.4,30.0,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,17.0,24.0,1.0
7.0,6391,1.0,9731277.0,56.5,22.4,13.5,19.2611135349,7.0,0.0,1.0,0.0,1.0,8.0,24.0,0.0
7.0,6392,1.0,9732000.0,56.5,22.4,13.5,19.0590053948,5.0,0.0,1.0,0.0,1.0,8.0,24.0,1.0
7.0,6393,1.0,9732000.0,56.5,22.4,13.5,19.0590053948,5.0,0.0,1.0,0.0,1.0,10.0,24.0,1.0
7.0,6394,2.0,9748600.0,61.7,30.5,10.9,15.2339273978,20.0,0.0,0.0,0.0,1.0,21.0,24.0,1.0
7.0,6395,3.0,9750000.0,64.4,41.0,9.5,14.6957006801,10.0,0.0,0.0,0.0,1.0,12.0,14.0,0.0
7.0,6396,2.0,9750000.0,54.0,38.0,16.0,7.87728430007,4.0,1.0,1.0,1.0,1.0,4.0,7.0,0.0
7.0,6397,2.0,9790000.0,52.0,32.0,8.0,8.67419370857,15.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0
7.0,6398,1.0,9800000.0,39.5,19.0,8.0,8.75209694777,10.0,1.0,0.0,1.0,1.0,6.0,16.0,0.0
7.0,6399,3.0,9800000.0,60.0,44.0,6.5,13.3755058478,6.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
7.0,6400,1.0,9800000.0,38.2,19.0,8.0,9.80298056861,5.0,1.0,0.0,0.0,1.0,4.0,17.0,0.0
7.0,6401,3.0,9800000.0,77.0,50.0,10.0,22.7189023131,20.0,0.0,0.0,1.0,1.0,11.0,17.0,0.0
7.0,6402,3.0,9800000.0,54.2,37.0,5.4,10.4042708484,2.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0
7.0,6403,3.0,9800000.0,64.0,39.0,8.4,16.0650590432,14.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0
7.0,6404,1.0,9811800.0,41.4,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,21.0,nan,1.0
7.0,6405,3.0,9840720.0,93.9,56.0,10.3,17.8947680131,10.0,0.0,0.0,0.0,1.0,5.0,25.0,1.0
7.0,6406,1.0,9842700.0,45.8,nan,11.9,12.6545757211,10.0,0.0,0.0,0.0,0.0,6.0,23.0,1.0
7.0,6407,2.0,9850000.0,61.4,35.0,8.0,13.5101284147,12.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0
7.0,6408,2.0,9850000.0,46.1,30.0,6.0,16.5590386249,14.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
7.0,6409,1.0,9850000.0,47.8,46.3,nan,8.64190254019,15.0,1.0,1.0,0.0,1.0,5.0,28.0,0.0
7.0,6410,2.0,9900000.0,55.0,33.0,15.0,8.47717562475,nan,nan,0.0,0.0,1.0,10.0,22.0,0.0
7.0,6411,1.0,9900000.0,42.0,21.0,9.0,13.6993433069,20.0,1.0,0.0,0.0,1.0,2.0,15.0,0.0
7.0,6412,3.0,34900000.0,98.0,60.0,15.0,9.89139748575,19.0,1.0,1.0,0.0,1.0,8.0,22.0,0.0
7.0,6413,3.0,18500000.0,82.0,50.0,11.0,12.9403728741,nan,nan,0.0,0.0,1.0,5.0,17.0,0.0
7.0,6414,3.0,42400000.0,125.0,75.0,nan,14.8706742167,10.0,1.0,1.0,0.0,0.0,10.0,21.0,0.0
7.0,6415,2.0,9900000.0,46.0,29.0,8.0,8.74654059334,8.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0
7.0,6416,3.0,9900000.0,75.0,44.0,10.5,22.5831717636,10.0,0.0,0.0,1.0,1.0,15.0,17.0,0.0
7.0,6417,3.0,9900000.0,75.0,46.0,10.0,21.1747383601,nan,nan,0.0,0.0,1.0,15.0,17.0,0.0
7.0,6418,3.0,9950000.0,57.1,41.3,6.0,9.26649330546,7.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
7.0,6419,1.0,9977700.0,42.1,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,21.0,nan,1.0
7.0,6420,3.0,9990000.0,55.4,38.0,7.1,11.9566611257,10.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0
7.0,6421,3.0,9990000.0,63.0,nan,9.0,15.9644804785,10.0,0.0,0.0,1.0,1.0,6.0,14.0,0.0
7.0,6422,2.0,9999000.0,60.6,nan,nan,13.8728927008,nan,nan,0.0,0.0,0.0,13.0,24.0,1.0
7.0,6423,2.0,9999000.0,59.1,37.1,8.8,8.84235177314,10.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7.0,6424,2.0,10000000.0,51.0,36.0,10.0,15.79275918,20.0,1.0,0.0,0.0,1.0,17.0,17.0,0.0
7.0,6425,1.0,10000000.0,31.8,18.0,6.0,11.124489105,nan,nan,0.0,0.0,1.0,1.0,11.0,0.0
7.0,6426,3.0,9999999.0,78.0,48.0,10.5,22.4114533648,15.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0
7.0,6427,1.0,10000000.0,52.0,30.0,12.0,10.7632160857,10.0,0.0,0.0,0.0,1.0,11.0,22.0,0.0
7.0,6428,2.0,10000000.0,67.7,40.0,12.0,13.558809578,9.0,0.0,0.0,0.0,1.0,4.0,19.0,0.0
7.0,6429,2.0,9999990.0,63.0,36.0,12.0,13.5182069952,nan,nan,0.0,0.0,1.0,3.0,17.0,0.0
7.0,6430,1.0,10000000.0,47.5,18.0,12.0,12.7675505823,20.0,0.0,1.0,0.0,1.0,24.0,24.0,0.0
7.0,6431,1.0,10000000.0,38.5,16.0,10.0,10.2173354069,7.0,0.0,1.0,1.0,1.0,7.0,17.0,0.0
7.0,6432,2.0,10035000.0,66.9,nan,nan,13.8728927008,nan,nan,0.0,0.0,0.0,7.0,24.0,1.0
7.0,6433,3.0,10100000.0,60.0,43.0,6.0,16.2989876589,7.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0
7.0,6434,2.0,10103528.0,63.8,31.8,12.2,15.0106101411,10.0,0.0,1.0,0.0,1.0,5.0,23.0,1.0
7.0,6435,2.0,10150000.0,54.0,32.0,9.0,14.0398660498,15.0,1.0,0.0,1.0,1.0,5.0,16.0,0.0
7.0,6436,2.0,10172148.0,50.0,29.0,nan,15.4633776719,10.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0
7.0,6437,1.0,10198250.0,56.5,nan,13.5,19.1704938876,5.0,0.0,1.0,0.0,0.0,18.0,24.0,1.0
7.0,6438,2.0,10200000.0,92.0,50.0,14.0,18.4731680759,21.0,0.0,0.0,0.0,1.0,15.0,17.0,0.0
7.0,6439,3.0,10200000.0,77.0,47.0,11.0,22.4022087117,nan,nan,0.0,0.0,1.0,12.0,17.0,0.0
7.0,6440,3.0,23500000.0,102.0,60.0,10.0,13.9615795376,10.0,1.0,1.0,0.0,1.0,8.0,23.0,0.0
7.0,6441,3.0,208617420.0,246.6,109.7,30.2,11.2141793264,5.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0
7.0,6442,3.0,73900000.0,170.0,120.0,20.0,8.18786648811,5.0,0.0,0.0,0.0,1.0,10.0,16.0,0.0
7.0,6443,2.0,10200000.0,64.0,38.0,8.0,15.0614889306,15.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
7.0,6444,2.0,10200000.0,57.0,40.0,9.0,14.6701177414,10.0,0.0,0.0,1.0,1.0,12.0,16.0,0.0
7.0,6445,3.0,10290000.0,66.0,45.4,8.0,13.0345567443,25.0,1.0,0.0,0.0,1.0,15.0,16.0,0.0
7.0,6446,3.0,10300000.0,57.0,39.0,7.0,11.0483234566,10.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
7.0,6447,2.0,10300000.0,53.0,30.3,8.5,10.6242083248,15.0,0.0,0.0,1.0,1.0,9.0,17.0,0.0
7.0,6448,1.0,10300000.0,37.0,18.0,7.0,16.202562048,2.0,1.0,0.0,0.0,1.0,15.0,17.0,0.0
7.0,6449,1.0,10300000.0,38.0,19.0,nan,16.1269386226,10.0,1.0,0.0,0.0,1.0,18.0,23.0,0.0
7.0,6450,2.0,10300000.0,60.0,34.0,12.0,16.8202035404,5.0,0.0,1.0,0.0,1.0,13.0,14.0,0.0
7.0,6451,2.0,10300000.0,56.8,33.0,9.0,14.8721331772,13.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
7.0,6452,2.0,10300000.0,58.0,34.0,8.5,15.2339273978,10.0,0.0,1.0,0.0,1.0,8.0,23.0,0.0
7.0,6453,1.0,10300000.0,53.7,13.5,17.0,8.47717562475,15.0,1.0,0.0,0.0,1.0,16.0,18.0,0.0
7.0,6454,1.0,10305600.0,45.6,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,19.0,nan,1.0
7.0,6455,2.0,10306646.0,52.0,31.0,nan,15.4633776719,10.0,0.0,1.0,0.0,1.0,5.0,7.0,1.0
7.0,6456,1.0,10400000.0,38.0,19.0,7.0,16.2090166187,3.0,1.0,0.0,0.0,0.0,14.0,17.0,0.0
7.0,6457,2.0,10400000.0,50.0,31.0,9.0,14.8542107435,7.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0
7.0,6458,1.0,10400000.0,45.0,20.0,10.0,11.59154727,2.0,1.0,0.0,0.0,1.0,16.0,24.0,0.0
7.0,6459,1.0,10436400.0,46.8,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,19.0,nan,1.0
7.0,6460,1.0,10450000.0,38.0,19.0,8.0,16.3964260704,5.0,1.0,0.0,1.0,1.0,15.0,17.0,0.0
